PassengerId,Survived_pred,Probability
1005,1,0.7851857935702905
1006,1,0.9143666638400219
1007,0,0.1567071983341955
1008,0,0.09403208950877917
1009,1,0.62038384696476
1010,1,0.5050263640372464
1011,1,0.9087026767046237
1012,1,0.9320609224661544
1013,0,0.13103716668415938
1014,1,0.9526878673012171
1015,0,0.11106675757541211
1016,0,0.13103716668415938
1017,0,0.4908666260906521
1018,0,0.11106675757541211
1019,1,0.6577337551206313
1020,0,0.11771734882682955
1021,0,0.11106675757541211
1022,0,0.11476111955548314
1023,0,0.29817425961335553
1024,0,0.11648397946224621
1025,0,0.09403208950877917
1026,0,0.11476111955548314
1027,0,0.11106675757541211
1028,0,0.15294155238873788
1029,0,0.11394006958260089
1030,0,0.45214621658430687
1031,0,0.0697798321373514
1032,0,0.12244723104457439
1033,1,0.9276413446852241
1034,0,0.43175509869015377
1035,0,0.11394006958260089
1036,0,0.11771734882682955
1037,0,0.21258967909095497
1038,0,0.2093109027947035
1039,0,0.11106675757541211
1040,0,0.11394006958260089
1041,0,0.11394006958260089
1042,1,0.9526878673012171
1043,0,0.15294155238873788
1044,0,0.09037817162830221
1045,0,0.468457397446897
1046,0,0.09542668400505702
1047,0,0.11106675757541211
1048,1,0.9325207454230076
1049,0,0.45214621658430687
1050,0,0.23083788184037965
1051,0,0.45928433015781306
1052,1,0.7348221566329219
1053,0,0.4700702254495554
1054,1,0.8976341978737691
1055,0,0.07924294512370825
1056,0,0.11771734882682955
1057,0,0.4908666260906521
1058,0,0.29817425961335553
1059,0,0.1049131956893355
1060,1,0.9196216837475526
1061,0,0.45214621658430687
1062,0,0.11106675757541211
1063,0,0.15294155238873788
1064,0,0.11394006958260089
1065,0,0.15294155238873788
1066,0,0.0697798321373514
1067,1,0.9087026767046237
1068,1,0.9087026767046237
1069,1,0.5211642933163326
1070,1,0.9289141964837423
1071,1,0.9374806763557679
1072,0,0.11394006958260089
1073,1,0.5050263640372464
1074,1,0.9252584930522975
1075,0,0.13103716668415938
1076,1,0.9526878673012171
1077,0,0.11771734882682955
1078,1,0.9087026767046237
1079,0,0.11151333515402533
1080,0,0.12768189744477296
1081,0,0.11771734882682955
1082,0,0.11771734882682955
1083,0,0.11394006958260089
1084,0,0.32499359980441134
1085,0,0.10360080540897537
1086,0,0.39952452413858464
1087,0,0.11476111955548314
1088,1,0.9226465184057758
1089,0,0.45214621658430687
1090,0,0.11394006958260089
1091,0,0.45214621658430687
1092,1,0.6567165607559148
1093,1,0.9076769131793675
1094,0,0.43175509869015377
1095,1,0.9455535934113533
1096,0,0.11394006958260089
1097,0,0.1567071983341955
1098,1,0.6208672290304388
1099,0,0.11394006958260089
1100,1,0.9275173942232487
1101,0,0.11106675757541211
1102,0,0.11771734882682955
1103,0,0.07924294512370825
1104,0,0.15356274780527968
1105,1,0.8849314658200367
1106,1,0.5084766815124488
1107,0,0.21548097439098515
1108,1,0.6208672290304388
1109,0,0.12294409572296298
1110,1,0.9374806763557679
1111,0,0.11106675757541211
1112,1,0.9097454963302368
1113,0,0.11106675757541211
1114,1,0.9238024091912536
1115,0,0.11106675757541211
1116,1,0.8949581235133621
1117,1,0.597939094759458
1118,0,0.11106675757541211
1119,1,0.6208672290304388
1120,0,0.11771734882682955
1121,0,0.11771734882682955
1122,0,0.15356274780527968
1123,1,0.9087026767046237
1124,0,0.10013230047724328
1125,0,0.13103716668415938
1126,1,0.5050263640372464
1127,0,0.11106675757541211
1128,0,0.43175509869015377
1129,0,0.15294155238873788
1130,1,0.8976341978737691
1131,1,0.9374806763557679
1132,1,0.8949581235133621
1133,1,0.9117170263940195
1134,1,0.5050263640372464
1135,0,0.11106675757541211
1136,0,0.11394006958260089
1137,0,0.21548097439098515
1138,1,0.9087026767046237
1139,0,0.11771734882682955
1140,1,0.9087026767046237
1141,1,0.597939094759458
1142,1,0.9793835206472613
1143,0,0.11106675757541211
1144,1,0.5050263640372464
1145,0,0.11106675757541211
1146,0,0.11476111955548314
1147,0,0.11106675757541211
1148,0,0.13103716668415938
1149,0,0.11106675757541211
1150,1,0.8976341978737691
1151,0,0.11106675757541211
1152,0,0.11771734882682955
1153,0,0.11106675757541211
1154,1,0.9087026767046237
1155,1,0.847738700956852
1156,0,0.1567071983341955
1157,0,0.11106675757541211
1158,0,0.07924294512370825
1159,0,0.11106675757541211
1160,0,0.45214621658430687
1161,0,0.11106675757541211
1162,0,0.43175509869015377
1163,0,0.13103716668415938
1164,1,0.9526878673012171
1165,1,0.6567165607559148
1166,0,0.15294155238873788
1167,1,0.9087026767046237
1168,0,0.11394006958260089
1169,0,0.11771734882682955
1170,0,0.11394006958260089
1171,0,0.11394006958260089
1172,0,0.45214621658430687
1173,1,0.9076769131793675
1174,1,0.6208672290304388
1175,1,0.7218270553939633
1176,1,0.8111770420161961
1177,0,0.11476111955548314
1178,0,0.11106675757541211
1179,0,0.2719208083418955
1180,0,0.24620829903477484
1181,0,0.11106675757541211
1182,0,0.11394006958260089
1183,0,0.32064375014642404
1184,0,0.15294155238873788
1185,0,0.22394670026237448
1186,0,0.11476111955548314
1187,0,0.11106675757541211
1188,1,0.9820165105361672
1189,0,0.1573048131651447
1190,0,0.11394006958260089
1191,0,0.11106675757541211
1192,0,0.11476111955548314
1193,0,0.4135775121991042
1194,0,0.11771734882682955
1195,0,0.11106675757541211
1196,1,0.6208672290304388
1197,1,0.9038315271669941
1198,0,0.14260104293520418
1199,1,0.905236810401226
1200,0,0.22394670026237448
1201,0,0.34185941499681144
1202,0,0.11106675757541211
1203,0,0.15294155238873788
1204,0,0.11106675757541211
1205,0,0.4911384285936529
1206,1,0.9374806763557679
1207,1,0.7348221566329219
1208,0,0.43175509869015377
1209,0,0.11394006958260089
1210,0,0.11106675757541211
1211,0,0.11439671342638098
1212,0,0.11106675757541211
1213,0,0.24620829903477484
1214,0,0.24655467037524414
1215,0,0.11771734882682955
1216,1,0.9276413446852241
1217,0,0.10013230047724328
1218,1,0.9405571857768238
1219,0,0.19838447680600432
1220,0,0.11394006958260089
1221,0,0.11394006958260089
1222,1,0.8849314658200367
1223,0,0.36326823766795396
1224,0,0.15294155238873788
1225,1,0.6279826067525307
1226,0,0.11106675757541211
1227,0,0.22435383335765338
1228,0,0.11771734882682955
1229,0,0.15294155238873788
1230,0,0.11394006958260089
1231,0,0.15294155238873788
1232,0,0.11394006958260089
1233,0,0.11476111955548314
1234,0,0.09584929001911179
1235,1,0.9589126667861744
1236,0,0.11394006958260089
1237,1,0.5827309054455148
1238,0,0.11394006958260089
1239,1,0.6552826555912814
1240,0,0.11394006958260089
1241,1,0.9117170263940195
1242,1,0.9526878673012171
1243,0,0.11394006958260089
1244,0,0.15356274780527968
1245,0,0.12294409572296298
1246,1,0.8593677540651995
1247,0,0.18266633860706216
1248,1,0.8868793385875496
1249,0,0.11106675757541211
1250,0,0.13103716668415938
1251,0,0.4908666260906521
1252,0,0.061744971068064064
1253,1,0.9196216837475526
1254,1,0.9117170263940195
1255,0,0.11106675757541211
1256,1,0.9738361156031498
1257,0,0.15981700488858375
1258,0,0.1567071983341955
1259,0,0.2530340789487189
1260,1,0.9473784818485822
1261,0,0.1567071983341955
1262,0,0.11394006958260089
1263,1,0.9526878673012171
1264,0,0.07463928706158471
1265,0,0.11771734882682955
1266,1,0.9143666638400219
1267,1,0.9473784818485822
1268,0,0.45326492715805855
1269,0,0.11394006958260089
1270,0,0.16980663412730446
1271,0,0.18044638065306362
1272,0,0.13103716668415938
1273,0,0.13103716668415938
1274,0,0.45928433015781306
1275,0,0.4908666260906521
1276,0,0.11394006958260089
1277,1,0.9251260650356375
1278,0,0.11106675757541211
1279,0,0.09037817162830221
1280,0,0.13103716668415938
1281,1,0.6120400986370176
1282,0,0.2719208083418955
1283,1,0.8958489257261617
1284,0,0.1505592275412109
1285,0,0.09037817162830221
1286,0,0.07361995021125022
1287,1,0.9325207454230076
1288,0,0.13103716668415938
1289,1,0.978011170536156
1290,0,0.11106675757541211
1291,0,0.13103716668415938
1292,1,0.9325207454230076
1293,0,0.11771734882682955
1294,1,0.9473784818485822
1295,0,0.11394006958260089
1296,0,0.36326823766795396
1297,0,0.4135775121991042
1298,0,0.11394006958260089
1299,0,0.43175509869015377
1300,1,0.7348221566329219
1301,1,0.7910043357506188
1302,1,0.6208672290304388
1303,1,0.9407768041905714
1304,0,0.45214621658430687
1305,0,0.11106675757541211
1306,1,0.9526878673012171
1307,0,0.11476111955548314
1308,0,0.11106675757541211
1309,0,0.1567071983341955
